TotalYieldStrength,TotalHardness,Temperature_K_,MolePercentNi,MolePercentFe,MolePercentCr,MolePercentAl,MolePercentTi
404.54758,1213.64274,297,16,24,20,15,25
410.39101,1231.17304,297,17,23,20,15,25
416.33183,1248.99548,297,18,22,20,15,25
422.37582,1267.12745,297,19,21,20,15,25
428.54851,1285.64552,297,20,20,20,15,25
434.88472,1304.65417,297,21,19,20,15,25
441.40573,1324.21718,297,22,18,20,15,25
448.13869,1344.41606,297,23,17,20,15,25
455.12018,1365.36053,297,24,16,20,15,25
462.40372,1387.21115,297,25,15,20,15,25
302.29323,906.87968,297,15,34,20,16,15
302.20031,906.60092,297,16,33,20,16,15
302.10685,906.32056,297,17,32,20,16,15
302.01287,906.0386,297,18,31,20,16,15
301.91834,905.75501,297,19,30,20,16,15
303.37069,910.11207,297,20,29,20,16,15
313.9314,941.79419,297,21,28,20,16,15
324.92516,974.77547,297,22,27,20,16,15
336.42935,1009.28805,297,23,26,20,16,15
348.48083,1045.44249,297,24,25,20,16,15
361.00409,1083.01226,297,25,24,20,16,15
300.36955,901.10864,297,15,33,20,16,16
300.2714,900.81419,297,16,32,20,16,16
300.17269,900.51806,297,17,31,20,16,16
300.07341,900.22023,297,18,30,20,16,16
299.97357,899.9207,297,19,29,20,16,16
299.87315,899.61944,297,20,28,20,16,16
305.9198,917.75939,297,21,27,20,16,16
316.64755,949.94266,297,22,26,20,16,16
327.84849,983.54547,297,23,25,20,16,16
339.59727,1018.79182,297,24,24,20,16,16
351.8377,1055.51309,297,25,23,20,16,16
298.45592,895.36777,297,15,32,20,16,17
298.3526,895.0578,297,16,31,20,16,17
298.24869,894.74607,297,17,30,20,16,17
298.14419,894.43256,297,18,29,20,16,17
298.03908,894.11725,297,19,28,20,16,17
297.93338,893.80014,297,20,27,20,16,17
298.05539,894.16618,297,21,26,20,16,17
308.53586,925.60758,297,22,25,20,16,17
319.45002,958.35007,297,23,24,20,16,17
330.88273,992.6482,297,24,23,20,16,17
342.86868,1028.60603,297,25,22,20,16,17
296.55228,889.65685,297,15,31,20,16,18
296.44384,889.33153,297,16,30,20,16,18
296.33479,889.00436,297,17,29,20,16,18
296.22511,888.67533,297,18,28,20,16,18
296.11481,888.34442,297,19,27,20,16,18
296.00387,888.01161,297,20,26,20,16,18
295.8923,887.6769,297,21,25,20,16,18
300.58028,901.74085,297,22,24,20,16,18
311.22778,933.68333,297,23,23,20,16,18
322.35201,967.05602,297,24,22,20,16,18
334.03612,1002.10836,297,25,21,20,16,18
294.65855,883.97564,297,15,30,20,16,19
294.54504,883.63513,297,16,29,20,16,19
294.4309,883.29269,297,17,28,20,16,19
294.3161,882.9483,297,18,27,20,16,19
294.20065,882.60196,297,19,26,20,16,19
294.08454,882.25363,297,20,25,20,16,19
293.96777,881.90332,297,21,24,20,16,19
293.85033,881.55099,297,22,23,20,16,19
303.17199,909.51597,297,23,22,20,16,19
314.00683,942.0205,297,24,21,20,16,19
325.36807,976.10421,297,25,20,20,16,19
292.77463,878.3239,297,15,29,20,16,20
292.65612,877.96836,297,16,28,20,16,20
292.53694,877.61082,297,17,27,20,16,20
292.41708,877.25124,297,18,26,20,16,20
292.29654,876.88963,297,19,25,20,16,20
292.17532,876.52596,297,20,24,20,16,20
292.0534,876.1602,297,21,23,20,16,20
291.93079,875.79236,297,22,22,20,16,20
295.27175,885.81526,297,23,21,20,16,20
305.8397,917.51909,297,24,20,20,16,20
316.88714,950.66143,297,25,19,20,16,20
296.59329,889.77987,297,15,28,20,16,21
294.63615,883.90846,297,16,27,20,16,21
292.5907,877.7721,297,17,26,20,16,21
290.43225,871.29674,297,18,25,20,16,21
288.12427,864.3728,297,19,24,20,16,21
285.60984,856.82953,297,20,23,20,16,21
282.79392,848.38177,297,21,22,20,16,21
284.73087,854.19261,297,22,21,20,16,21
300.41745,901.25234,297,23,20,20,16,21
316.13955,948.41865,297,24,19,20,16,21
331.89114,995.67343,297,25,18,20,16,21
316.31109,948.93327,297,15,27,20,16,22
312.5774,937.73219,297,16,26,20,16,22
308.63223,925.89669,297,17,25,20,16,22
305.06428,915.19283,297,18,24,20,16,22
304.4566,913.3698,297,19,23,20,16,22
311.43578,934.30735,297,20,22,20,16,22
324.07312,972.21936,297,21,21,20,16,22
338.1012,1014.30359,297,22,20,20,16,22
352.07594,1056.22782,297,23,19,20,16,22
365.69438,1097.08314,297,24,18,20,16,22
378.95019,1136.85056,297,25,17,20,16,22
373.83645,1121.50935,297,15,26,20,16,23
374.31275,1122.93824,297,16,25,20,16,23
375.7541,1127.26229,297,17,24,20,16,23
378.37414,1135.12241,297,18,23,20,16,23
382.27068,1146.81204,297,19,22,20,16,23
387.38641,1162.15923,297,20,21,20,16,23
393.5451,1180.63531,297,21,20,20,16,23
400.52882,1201.58646,297,22,19,20,16,23
408.14077,1224.42231,297,23,18,20,16,23
416.23383,1248.70149,297,24,17,20,16,23
424.71501,1274.14502,297,25,16,20,16,23
391.39803,1174.1941,297,15,25,20,16,24
397.12762,1191.38286,297,16,24,20,16,24
402.92333,1208.77,297,17,23,20,16,24
408.79194,1226.37582,297,18,22,20,16,24
414.74506,1244.23517,297,19,21,20,16,24
420.79885,1262.39656,297,20,20,20,16,24
426.9721,1280.9163,297,21,19,20,16,24
433.26797,1299.80392,297,22,18,20,16,24
439.74591,1319.23772,297,23,17,20,16,24
446.43123,1339.29368,297,24,16,20,16,24
453.35643,1360.06928,297,25,15,20,16,24
355.49444,1066.48331,297,15,24,20,16,25
364.3724,1093.11721,297,16,23,20,16,25
373.26813,1119.80439,297,17,22,20,16,25
382.14339,1146.43016,297,18,21,20,16,25
390.97057,1172.9117,297,19,20,20,16,25
399.73051,1199.19154,297,20,19,20,16,25
408.41152,1225.23457,297,21,18,20,16,25
417.00959,1251.02878,297,22,17,20,16,25
425.52978,1276.58933,297,23,16,20,16,25
433.98887,1301.96662,297,24,15,20,16,25
442.42009,1327.26027,297,25,14,20,16,25
322.90752,968.72255,297,15,33,20,17,15
322.87352,968.62057,297,16,32,20,17,15
322.83934,968.51801,297,17,31,20,17,15
322.80496,968.41487,297,18,30,20,17,15
322.77038,968.31113,297,19,29,20,17,15
322.7356,968.20679,297,20,28,20,17,15
322.70062,968.10185,297,21,27,20,17,15
322.66544,967.99631,297,22,26,20,17,15
330.20416,990.61248,297,23,25,20,17,15
341.5901,1024.77031,297,24,24,20,17,15
353.57933,1060.738,297,25,23,20,17,15
320.93664,962.80991,297,15,32,20,17,16
320.89714,962.69143,297,16,31,20,17,16
320.85743,962.57228,297,17,30,20,17,16
320.81748,962.45245,297,18,29,20,17,16
320.77731,962.33193,297,19,28,20,17,16
320.73691,962.21072,297,20,27,20,17,16
320.69627,962.08882,297,21,26,20,17,16
320.6554,961.96621,297,22,25,20,17,16
321.981,965.943,297,23,24,20,17,16
333.06037,999.1811,297,24,23,20,17,16
344.69157,1034.07471,297,25,22,20,17,16
318.97602,956.92807,297,15,31,20,17,17
318.93109,956.79327,297,16,30,20,17,17
318.8859,956.6577,297,17,29,20,17,17
318.84045,956.52136,297,18,28,20,17,17
318.79475,956.38425,297,19,27,20,17,17
318.74878,956.24635,297,20,26,20,17,17
318.70255,956.10766,297,21,25,20,17,17
318.65606,955.96817,297,22,24,20,17,17
318.60929,955.82787,297,23,23,20,17,17
324.72066,974.16199,297,24,22,20,17,17
336.01795,1008.05385,297,25,21,20,17,17
317.0256,951.07681,297,15,30,20,17,18
316.97528,950.92585,297,16,29,20,17,18
316.92468,950.77404,297,17,28,20,17,18
316.87379,950.62137,297,18,27,20,17,18
316.82261,950.46783,297,19,26,20,17,18
316.77114,950.31342,297,20,25,20,17,18
316.71937,950.15812,297,21,24,20,17,18
316.66731,950.00193,297,22,23,20,17,18
316.61495,949.84484,297,23,22,20,17,18
316.56228,949.68685,297,24,21,20,17,18
327.54845,982.64536,297,25,20,20,17,18
315.08529,945.25588,297,15,29,20,17,19
315.02965,945.08894,297,16,28,20,17,19
314.97369,944.92106,297,17,27,20,17,19
314.91741,944.75223,297,18,26,20,17,19
314.86081,944.58244,297,19,25,20,17,19
314.80389,944.41168,297,20,24,20,17,19
314.74665,944.23995,297,21,23,20,17,19
314.68908,944.06724,297,22,22,20,17,19
314.63118,943.89354,297,23,21,20,17,19
314.57294,943.71883,297,24,20,20,17,19
319.26976,957.80927,297,25,19,20,17,19
318.20029,954.60086,297,15,28,20,17,20
317.14334,951.43003,297,16,27,20,17,20
316.13477,948.4043,297,17,26,20,17,20
315.18617,945.55851,297,18,25,20,17,20
314.31249,942.93747,297,19,24,20,17,20
313.53319,940.59958,297,20,23,20,17,20
312.87406,938.62219,297,21,22,20,17,20
312.36985,937.10956,297,22,21,20,17,20
312.06838,936.20515,297,23,20,20,17,20
312.03696,936.11088,297,24,19,20,17,20
312.37301,937.11902,297,25,18,20,17,20
337.56251,1012.68752,297,15,27,20,17,21
335.0079,1005.02369,297,16,26,20,17,21
332.22642,996.67925,297,17,25,20,17,21
329.14861,987.44583,297,18,24,20,17,21
325.67075,977.01226,297,19,23,20,17,21
321.63134,964.89403,297,20,22,20,17,21
316.77655,950.32966,297,21,21,20,17,21
310.88272,932.64815,297,22,20,20,17,21
309.60604,928.81811,297,23,19,20,17,21
327.18703,981.56109,297,24,18,20,17,21
345.53471,1036.60414,297,25,17,20,17,21
381.13138,1143.39413,297,15,26,20,17,22
380.65426,1141.96279,297,16,25,20,17,22
379.50231,1138.50694,297,17,24,20,17,22
378.76567,1136.297,297,18,23,20,17,22
378.73357,1136.20072,297,19,22,20,17,22
379.80195,1139.40585,297,20,21,20,17,22
382.38303,1147.14908,297,21,20,20,17,22
386.70634,1160.11902,297,22,19,20,17,22
392.67441,1178.02324,297,23,18,20,17,22
399.94677,1199.84032,297,24,17,20,17,22
408.14224,1224.42672,297,25,16,20,17,22
383.77894,1151.33683,297,15,25,20,17,23
389.42834,1168.28502,297,16,24,20,17,23
395.1651,1185.4953,297,17,23,20,17,23
400.98455,1202.95366,297,18,22,20,17,23
406.88416,1220.65247,297,19,21,20,17,23
412.86576,1238.59728,297,20,20,20,17,23
418.93737,1256.81212,297,21,19,20,17,23
425.11397,1275.34191,297,22,18,20,17,23
431.41724,1294.25173,297,23,17,20,17,23
437.85649,1313.56946,297,24,16,20,17,23
444.48528,1333.45583,297,25,15,20,17,23
337.86006,1013.58017,297,15,24,20,17,24
346.77873,1040.3362,297,16,23,20,17,24
355.98777,1067.96331,297,17,22,20,17,24
365.3517,1096.05509,297,18,21,20,17,24
374.77322,1124.31965,297,19,20,20,17,24
384.18586,1152.55759,297,20,19,20,17,24
393.54551,1180.63652,297,21,18,20,17,24
402.82373,1208.47118,297,22,17,20,17,24
412.00389,1236.01166,297,23,16,20,17,24
421.07962,1263.23887,297,24,15,20,17,24
430.05551,1290.16653,297,25,14,20,17,24
318.79585,956.38756,297,15,23,20,17,25
330.13826,990.41477,297,16,22,20,17,25
341.23012,1023.69037,297,17,21,20,17,25
352.07655,1056.22964,297,18,20,20,17,25
362.6855,1088.05651,297,19,19,20,17,25
373.06543,1119.19629,297,20,18,20,17,25
383.22432,1149.67295,297,21,17,20,17,25
393.16979,1179.50938,297,22,16,20,17,25
402.90998,1208.72994,297,23,15,20,17,25
412.45528,1237.36583,297,24,14,20,17,25
421.82132,1265.46397,297,25,13,20,17,25
343.37935,1030.13805,297,15,32,20,18,15
343.40347,1030.21042,297,16,31,20,18,15
343.42773,1030.28319,297,17,30,20,18,15
343.45213,1030.35638,297,18,29,20,18,15
343.47666,1030.42999,297,19,28,20,18,15
343.50134,1030.50402,297,20,27,20,18,15
343.52616,1030.57848,297,21,26,20,18,15
343.55112,1030.65337,297,22,25,20,18,15
343.57623,1030.72869,297,23,24,20,18,15
343.60148,1030.80444,297,24,23,20,18,15
346.25419,1038.76258,297,25,22,20,18,15
341.36196,1024.08588,297,15,31,20,18,16
341.38032,1024.14096,297,16,30,20,18,16
341.39878,1024.19635,297,17,29,20,18,16
341.41735,1024.25205,297,18,28,20,18,16
341.43602,1024.30807,297,19,27,20,18,16
341.4548,1024.36441,297,20,26,20,18,16
341.47369,1024.42107,297,21,25,20,18,16
341.49269,1024.47806,297,22,24,20,18,16
341.51179,1024.53538,297,23,23,20,18,16
341.53101,1024.59303,297,24,22,20,18,16
341.55034,1024.65101,297,25,21,20,18,16
339.35505,1018.06515,297,15,30,20,18,17
339.3677,1018.10311,297,16,29,20,18,17
339.38043,1018.14129,297,17,28,20,18,17
339.39323,1018.17969,297,18,27,20,18,17
339.4061,1018.2183,297,19,26,20,18,17
339.41904,1018.25713,297,20,25,20,18,17
339.43206,1018.29619,297,21,24,20,18,17
339.44516,1018.33547,297,22,23,20,18,17
339.45832,1018.37497,297,23,22,20,18,17
339.47157,1018.41471,297,24,21,20,18,17
339.48489,1018.45467,297,25,20,20,18,17
337.35853,1012.0756,297,15,29,20,18,18
337.36554,1012.09663,297,16,28,20,18,18
337.37259,1012.11778,297,17,27,20,18,18
337.37968,1012.13905,297,18,26,20,18,18
337.38681,1012.16044,297,19,25,20,18,18
337.39398,1012.18194,297,20,24,20,18,18
337.40119,1012.20358,297,21,23,20,18,18
337.40844,1012.22533,297,22,22,20,18,18
337.41574,1012.24721,297,23,21,20,18,18
337.42307,1012.26922,297,24,20,20,18,18
337.43045,1012.29135,297,25,19,20,18,18
336.4644,1009.39321,297,15,28,20,18,19
335.82067,1007.46202,297,16,27,20,18,19
335.37519,1006.12556,297,17,26,20,18,19
335.37663,1006.12988,297,18,25,20,18,19
335.37807,1006.13422,297,19,24,20,18,19
335.37953,1006.13859,297,20,23,20,18,19
335.38099,1006.14298,297,21,22,20,18,19
335.38246,1006.14739,297,22,21,20,18,19
335.38394,1006.15183,297,23,20,20,18,19
335.38543,1006.1563,297,24,19,20,18,19
335.38693,1006.16079,297,25,18,20,18,19
355.9015,1067.70449,297,15,27,20,18,20
354.17728,1062.53183,297,16,26,20,18,20
352.3883,1057.16491,297,17,25,20,18,20
350.52083,1051.56248,297,18,24,20,18,20
348.55617,1045.6685,297,19,23,20,18,20
346.46821,1039.40464,297,20,22,20,18,20
344.2191,1032.65729,297,21,21,20,18,20
341.75126,1025.25377,297,22,20,20,18,20
338.97157,1016.9147,297,23,19,20,18,20
335.71521,1007.14564,297,24,18,20,18,20
331.64575,994.93726,297,25,17,20,18,20
374.2425,1122.72749,297,15,26,20,18,21
379.48269,1138.44808,297,16,25,20,18,21
384.80268,1154.40803,297,17,24,20,18,21
388.91613,1166.7484,297,18,23,20,18,21
387.24999,1161.74997,297,19,22,20,18,21
385.67094,1157.01282,297,20,21,20,18,21
384.32607,1152.9782,297,21,20,20,18,21
383.51341,1150.54023,297,22,19,20,18,21
383.7884,1151.36521,297,23,18,20,18,21
385.96839,1157.90518,297,24,17,20,18,21
390.71062,1172.13186,297,25,16,20,18,21
376.37988,1129.13965,297,15,25,20,18,22
381.80264,1145.40792,297,16,24,20,18,22
387.33822,1162.01466,297,17,23,20,18,22
392.98924,1178.96773,297,18,22,20,18,22
398.75541,1196.26624,297,19,21,20,18,22
404.63358,1213.90074,297,20,20,20,18,22
410.61905,1231.85716,297,21,19,20,18,22
416.70829,1250.12487,297,22,18,20,18,22
422.90259,1268.70776,297,23,17,20,18,22
429.21154,1287.63461,297,24,16,20,18,22
435.65504,1306.96511,297,25,15,20,18,22
322.61191,967.83574,297,15,24,20,18,23
329.29806,987.89417,297,16,23,20,18,23
337.14321,1011.42962,297,17,22,20,18,23
345.96382,1037.89146,297,18,21,20,18,23
355.45751,1066.37252,297,19,20,20,18,23
365.3347,1096.00409,297,20,19,20,18,23
375.38031,1126.14093,297,21,18,20,18,23
385.45498,1156.36493,297,22,17,20,18,23
395.47495,1186.42485,297,23,16,20,18,23
405.39251,1216.17752,297,24,15,20,18,23
415.18277,1245.54832,297,25,14,20,18,23
291.13152,873.39457,297,15,23,20,18,24
304.15421,912.46263,297,16,22,20,18,24
316.87084,950.61251,297,17,21,20,18,24
329.23229,987.69688,297,18,20,20,18,24
341.23936,1023.71808,297,19,19,20,18,24
352.91029,1058.73086,297,20,18,20,18,24
364.26759,1092.80278,297,21,17,20,18,24
375.33285,1125.99854,297,22,16,20,18,24
386.12497,1158.3749,297,23,15,20,18,24
396.66022,1189.98066,297,24,14,20,18,24
406.95332,1220.85997,297,25,13,20,18,24
286.81199,860.43598,297,15,22,20,18,25
299.70122,899.10367,297,16,21,20,18,25
312.17258,936.51773,297,17,20,20,18,25
324.27316,972.81948,297,18,19,20,18,25
336.03931,1008.11793,297,19,18,20,18,25
347.49874,1042.49623,297,20,17,20,18,25
358.67215,1076.01645,297,21,16,20,18,25
369.5745,1108.7235,297,22,15,20,18,25
380.21614,1140.64842,297,23,14,20,18,25
390.60396,1171.81188,297,24,13,20,18,25
400.74283,1202.22848,297,25,12,20,18,25
348.0758,1044.22741,297,15,31,20,19,15
353.11894,1059.35683,297,16,30,20,19,15
358.23706,1074.71117,297,17,29,20,19,15
363.43737,1090.3121,297,18,28,20,19,15
364.03873,1092.11618,297,19,27,20,19,15
364.12203,1092.3661,297,20,26,20,19,15
364.20582,1092.61745,297,21,25,20,19,15
364.29008,1092.87024,297,22,24,20,19,15
364.37483,1093.12449,297,23,23,20,19,15
364.46007,1093.38021,297,24,22,20,19,15
364.5458,1093.6374,297,25,21,20,19,15
351.96024,1055.88071,297,15,30,20,19,16
357.02018,1071.06055,297,16,29,20,19,16
361.79824,1085.39473,297,17,28,20,19,16
361.87451,1085.62354,297,18,27,20,19,16
361.95122,1085.85366,297,19,26,20,19,16
362.02836,1086.08508,297,20,25,20,19,16
362.10594,1086.31783,297,21,24,20,19,16
362.18397,1086.55191,297,22,23,20,19,16
362.26244,1086.78733,297,23,22,20,19,16
362.34137,1087.02411,297,24,21,20,19,16
362.42075,1087.26226,297,25,20,20,19,16
355.79854,1067.39563,297,15,29,20,19,17
359.66391,1078.99173,297,16,28,20,19,17
359.73376,1079.20127,297,17,27,20,19,17
359.804,1079.41199,297,18,26,20,19,17
359.87464,1079.62391,297,19,25,20,19,17
359.94568,1079.83703,297,20,24,20,19,17
360.01712,1080.05137,297,21,23,20,19,17
360.08898,1080.26693,297,22,22,20,19,17
360.16124,1080.48372,297,23,21,20,19,17
360.23392,1080.70177,297,24,20,20,19,17
360.30702,1080.92106,297,25,19,20,19,17
357.55252,1072.65756,297,15,28,20,19,18
357.61608,1072.84823,297,16,27,20,19,18
357.67999,1073.03997,297,17,26,20,19,18
357.74426,1073.23278,297,18,25,20,19,18
357.8089,1073.42669,297,19,24,20,19,18
357.8739,1073.6217,297,20,23,20,19,18
357.93927,1073.81781,297,21,22,20,19,18
358.00501,1074.01504,297,22,21,20,19,18
358.07113,1074.2134,297,23,20,20,19,18
358.13763,1074.4129,297,24,19,20,19,18
358.20451,1074.61354,297,25,18,20,19,18
363.43824,1090.31473,297,15,27,20,19,19
368.52692,1105.58077,297,16,26,20,19,19
369.48157,1108.4447,297,17,25,20,19,19
368.21159,1104.63478,297,18,24,20,19,19
366.94067,1100.82202,297,19,23,20,19,19
365.67023,1097.0107,297,20,22,20,19,19
364.40215,1093.20645,297,21,21,20,19,19
363.13895,1089.41684,297,22,20,20,19,19
361.88407,1085.65222,297,23,19,20,19,19
360.64237,1081.92712,297,24,18,20,19,19
359.42082,1078.26247,297,25,17,20,19,19
367.3539,1102.06169,297,15,26,20,19,20
372.46578,1117.39735,297,16,25,20,19,20
377.64894,1132.94682,297,17,24,20,19,20
382.90889,1148.72667,297,18,23,20,19,20
388.25191,1164.75574,297,19,22,20,19,20
393.68522,1181.05567,297,20,21,20,19,20
396.6813,1190.04389,297,21,20,20,19,20
394.87788,1184.63364,297,22,19,20,19,20
393.01623,1179.04868,297,23,18,20,19,20
391.1436,1173.4308,297,24,17,20,19,20
389.41428,1168.24284,297,25,16,20,19,20
369.68081,1109.04242,297,15,25,20,19,21
374.81993,1124.4598,297,16,24,20,19,21
380.05824,1140.17473,297,17,23,20,19,21
385.40549,1156.21647,297,18,22,20,19,21
390.87182,1172.61547,297,19,21,20,19,21
396.46708,1189.40124,297,20,20,20,19,21
402.19965,1206.59896,297,21,19,20,19,21
408.07512,1224.22537,297,22,18,20,19,21
414.09511,1242.28533,297,23,17,20,19,21
420.25747,1260.77241,297,24,16,20,19,21
426.55891,1279.67674,297,25,15,20,19,21
319.40078,958.20235,297,15,24,20,19,22
322.87233,968.61699,297,16,23,20,19,22
326.71409,980.14226,297,17,22,20,19,22
331.30319,993.90957,297,18,21,20,19,22
337.15253,1011.45759,297,19,20,20,19,22
344.6597,1033.97909,297,20,19,20,19,22
353.7538,1061.26139,297,21,18,20,19,22
363.9394,1091.81821,297,22,17,20,19,22
374.67388,1124.02165,297,23,16,20,19,22
385.58305,1156.74916,297,24,15,20,19,22
396.45967,1189.379,297,25,14,20,19,22
259.64016,778.92048,297,15,23,20,19,23
269.72744,809.18232,297,16,22,20,19,23
283.77566,851.32699,297,17,21,20,19,23
298.52061,895.56182,297,18,20,20,19,23
312.91319,938.73956,297,19,19,20,19,23
326.74168,980.22505,297,20,18,20,19,23
340.00971,1020.02912,297,21,17,20,19,23
352.77054,1058.31161,297,22,16,20,19,23
365.08246,1095.24738,297,23,15,20,19,23
376.9968,1130.9904,297,24,14,20,19,23
388.55572,1165.66717,297,25,13,20,19,23
253.3568,760.07039,297,15,22,20,19,24
269.09259,807.27778,297,16,21,20,19,24
283.91726,851.75177,297,17,20,20,19,24
298.01742,894.05225,297,18,19,20,19,24
311.52284,934.56852,297,19,18,20,19,24
324.52679,973.58038,297,20,17,20,19,24
337.09769,1011.29307,297,21,16,20,19,24
349.28618,1047.85855,297,22,15,20,19,24
361.12971,1083.38912,297,23,14,20,19,24
372.65553,1117.96658,297,24,13,20,19,24
383.88293,1151.6488,297,25,12,20,19,24
257.585,772.75499,297,15,21,20,19,25
271.41149,814.23447,297,16,20,20,19,25
284.76175,854.28524,297,17,19,20,19,25
297.69694,893.09081,297,18,18,20,19,25
310.26278,930.78833,297,19,17,20,19,25
322.49335,967.48005,297,20,16,20,19,25
334.41354,1003.24063,297,21,15,20,19,25
346.04063,1038.1219,297,22,14,20,19,25
357.38526,1072.15577,297,23,13,20,19,25
368.45203,1105.35609,297,24,12,20,19,25
379.23984,1137.71952,297,25,11,20,19,25
344.92533,1034.776,297,15,30,20,20,15
349.82807,1049.48422,297,16,29,20,20,15
